CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL2207096	1446737	CHEMBL2207096	1446737		29	390.8	2.32	124.18	0	Clc1ccc(Cn2ccnn2)c(NS(=O)(=O)c3cccc4nonc34)c1	12183021	Ki	=	251.19	nM	6.6	pKi	=	6.6				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	882642	CHEMBL2213079	B	Binding affinity to CCR2 by 35S-gamma-GTP membrane assay	1	Scientific Literature				Autocuration	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			66908	CHEMBL2202966	23079519	Bioorg. Med. Chem. Lett.	2012	22	23	7252			
CHEMBL1171758	648375	CHEMBL1171758	648375		7	403.84	4.17	101.08	0	OC(=O)c1ccccc1Oc2ccccc2NS(=O)(=O)c3ccc(Cl)cc3	3354714	Ki	=	398.11	nM	6.4	pKi	=	6.4				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	640107	CHEMBL1174377	F	Antagonist activity at CCR2 in human THP1 cells assessed as inhibition of CCL2-induced chemotaxis in presence of 1% human serum	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	51632	CHEMBL1177762	20627722	Bioorg. Med. Chem. Lett.	2010	20	13	3961			
CHEMBL3650404	1983203	CHEMBL3650404	1983203		60	463.61	1.31	80.34	0	CO[C@@H]1COCC[C@@H]1N[C@@H]2C[C@H]3CCC[C@]3(C2)C(=O)N4C[C@@H]5C[C@H]4CN5C(=O)OC(C)(C)C	15799863	Ki	=	552	nM	6.26	Ki	=	552	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528545	CHEMBL3706065	B	BindingDB_Patents: Radioligand Binding Assay. Radioligand binding assays were performed in CHO cells expressing human CCR2B and GalphaÂ±16 coupling protein. All compounds were dissolved in DMSO and assays run at a final DMSO concentration of 0.5% (v/v). [125I]-labeled human MCP-1 was purchased from PerkinElmer. Unlabelled human MCP-1 was purchased from PeproTech.Compounds were serially diluted in DMSO before diluting into assay buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 0.5% BSA) with cryo preserved CHO cells expressing human CCR2B and the GalphaÂ±16 coupling protein (30x103/well) and [125I]-MCP-1 (50 pM). The reaction was incubated at room temperature for 90 minutes before transferring to GF/C filter membrane (PerkinElmer) pre-treated with 0.3% polyethyleneimine for 2 hours at 4 C. The filter membrane was washed six times with ice cold wash buffer (25 mM HEPES, pH 7.4, 5 mM MgCl2, 1 mM CaCl2, 500 mM NaCl, 0.01% (m/v) azide), dried, and sealed in a RLB sample bag (Agilent Technologies).	37	BindingDB Database				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			94621	CHEMBL3638389			2014						
CHEMBL1924011	1267622	CHEMBL1924011	1267622		9	569.89	5.07	109.01	2	Clc1cnc(Oc2ccccc2C(=O)NCCN3CCCC3)c(NS(=O)(=O)c4ccc(Cl)c(Cl)c4)c1	7946558	Ki	=	631	nM	6.2	Ki	=	631	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	791034	CHEMBL1925695	F	Antagonist activity at human CCR2 receptor expressed in CHO cells assessed as inhibition of MCP1-induced [35S]-GTPgammaS binding after 3 hrs	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	60364	CHEMBL1921745	22047688	Bioorg. Med. Chem. Lett.	2011	21	24	7291	449	CHEMBL3308072	CHO
CHEMBL53991	78936	CHEMBL53991	78936		21	429.6	5.72	48.13	1	Cc1cccc(\C=C\C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34)c1	2078144	Ki	=	790	nM	6.1	Ki	=	790	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	462279	CHEMBL946042	F	Antagonist activity at human CCR2 receptor	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	38297	CHEMBL1141481	18226895	Bioorg. Med. Chem. Lett.	2008	18	4	1450			
CHEMBL50460	79706	CHEMBL50460	79706		21	483.57	6.18	48.13	1	FC(F)(F)c1cccc(\C=C\C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34)c1	1252723	Ki	=	790	nM	6.1	Ki	=	790	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	41895	CHEMBL655688	F	Antagonist activity against C-C chemokine receptor type 2	1	Scientific Literature				Expert	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			3820	CHEMBL1133268	10969972	Bioorg. Med. Chem. Lett.	2000	10	16	1803			
CHEMBL508112	476831	CHEMBL508112	476831	BENZOTHIAZYL DISULFIDE	BENZOTHIAZYL DISULFIDE	332.49	5.79	132.85	1	S(Sc1nc2ccccc2s1)c3nc4ccccc4s3	7614916	Ki	=	929	nM	6.03	Ki	=	.929	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL300025	79428	CHEMBL300025	79428		13	473.44	6.01	60.16	1	Clc1ccc(NC(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34)cc1Cl	1239948	Ki	=	1600	nM	5.8	Ki	=	1600	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	41895	CHEMBL655688	F	Antagonist activity against C-C chemokine receptor type 2	1	Scientific Literature				Expert	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			3820	CHEMBL1133268	10969972	Bioorg. Med. Chem. Lett.	2000	10	16	1803			
CHEMBL252186	423137	CHEMBL252186	423137		23	471.68	7.09	48.13	1	CCCCc1ccc(\C=C\C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34)cc1	2078142	Ki	=	1700	nM	5.77	Ki	=	1700	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	462279	CHEMBL946042	F	Antagonist activity at human CCR2 receptor	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	38297	CHEMBL1141481	18226895	Bioorg. Med. Chem. Lett.	2008	18	4	1450			
CHEMBL299379	78982	CHEMBL299379	78982		28	472.62	4.36	77.23	0	CC(=O)Nc1ccc(\C=C\C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34)cc1	1255302	Ki	=	2900	nM	5.54	Ki	=	2900	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	41895	CHEMBL655688	F	Antagonist activity against C-C chemokine receptor type 2	1	Scientific Literature				Expert	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			3820	CHEMBL1133268	10969972	Bioorg. Med. Chem. Lett.	2000	10	16	1803			
CHEMBL134074	217337	CHEMBL134074	217337		2	417.5	3.82	67.6	0	Cc1ccc2NC(=O)OC3(CCN(CCc4nc(oc4C)c5ccccc5)CC3)c2c1	1259513	Ki	=	6309.57	nM	5.2	Log Ki	=	-5.2				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	40356	CHEMBL651930	B	Binding affinity of compound (10 uM) towards T292A receptor variant (mutant CCR2 receptor) using radioligand [125I]MCP-1 in HEK 293 cells	1	Scientific Literature				Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			17190	CHEMBL1145994	12954060	J. Med. Chem.	2003	46	19	4070	722	CHEMBL3307715	HEK293
CHEMBL52956	78831	CHEMBL52956	78831		8	468.43	5.52	48.13	1	Brc1ccc(cc1)C(=O)NCCCCCN2CCC(CC2)c3c[nH]c4ccccc34	1231113	Ki	=	7100	nM	5.15	Ki	=	7100	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	41895	CHEMBL655688	F	Antagonist activity against C-C chemokine receptor type 2	1	Scientific Literature				Expert	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			3820	CHEMBL1133268	10969972	Bioorg. Med. Chem. Lett.	2000	10	16	1803			
CHEMBL1170391	648407	CHEMBL1170391	648407		9	489.82	5.32	101.08	1	OC(=O)c1c(F)cccc1Oc2ccc(cc2NS(=O)(=O)c3ccc(Cl)cc3)C(F)(F)F	3354712	Ki	=	10000	nM	5	pKi	=	5				0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	640107	CHEMBL1174377	F	Antagonist activity at CCR2 in human THP1 cells assessed as inhibition of CCL2-induced chemotaxis in presence of 1% human serum	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein	7tm_1	high	51632	CHEMBL1177762	20627722	Bioorg. Med. Chem. Lett.	2010	20	13	3961			
CHEMBL52435	78690	CHEMBL52435	78690		30	442.38	5.47	48.13	1	Clc1ccc(\C=C\C(=O)NCCN2CCC(CC2)c3c[nH]c4ccccc34)cc1Cl	1246507	Ki	>	10000	nM		Ki	>	10000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	41895	CHEMBL655688	F	Antagonist activity against C-C chemokine receptor type 2	1	Scientific Literature				Expert	BAO_0000019	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	8	Homologous protein			3820	CHEMBL1133268	10969972	Bioorg. Med. Chem. Lett.	2000	10	16	1803			
CHEMBL93645	150585	CHEMBL93645	150585	ACECLOFENAC	ACECLOFENAC	354.18	4.08	75.63	0	OC(=O)COC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl	7634452	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL877	73547	CHEMBL877	73547	TRANEXAMIC ACID	TRANEXAMIC ACID	157.21	-1.75	63.32	0	NC[C@@H]1CC[C@H](CC1)C(=O)O	7785802	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL476	5772	CHEMBL476	5772	DACARBAZINE	DACARBAZINE	182.18	-.34	99.72	0	CN(C)N=Nc1[nH]cnc1C(=O)N	7700108	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1909048	1248972	CHEMBL1909048	1248972		1-(2-CHLOROBENZOYL)-4-(PHENYLMETHYL)-PIPERIDINE	313.82	4.57	20.31	0	Clc1ccccc1C(=O)N2CCC(Cc3ccccc3)CC2	7631222	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL3	115	CHEMBL3	115	NICOTINE	NICOTINE	162.23	1.24	16.13	0	CN1CCC[C@H]1c2cccnc2	7735511	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL52440	77456	CHEMBL52440	77456	DEXTROMETHORPHAN	DEXTROMETHORPHAN	271.4	3.67	12.47	0	COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1	7693939	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL47244	66248	CHEMBL47244	66248	PICROTOXININ	COCCULIN	292.28	-.18	85.36	0	CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]4O[C@]45C(=O)O[C@H]2[C@]35C	7682692	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL404811	82306	CHEMBL404811	82306	DIGITONIN	DIGITONIN	1229.31				C[C@@H]1CC[C@@]2(OC1)O[C@H]3[C@@H](O)[C@H]4[C@@H]5CC[C@H]6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)C(O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]%10O[C@H](CO)[C@H](O)[C@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11O)[C@H]%10O)[C@H](O)[C@H]7O)[C@H](O)C[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C	7681284	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL469	5080	CHEMBL469	5080	KETOROLAC	KETOROLAC	255.27	2.83	59.3	0	OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3	7776233	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL741	38727	CHEMBL741	38727	LAMOTRIGINE	LAMOTRIGINE	256.09	2.43	90.71	0	Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl	7750736	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL954	92984	CHEMBL954	92984	ENCLOMIPHENE	CLOMIPHENE	405.96	6.48	12.47	1	CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3	7703960	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1103	151310	CHEMBL1103	151310	FURAZOLIDONE	FURAZOLIDONE	225.16	1.1	100.85	0	[O-][N+](=O)c1oc(\C=N\N2CCOC2=O)cc1	7659450	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1629810	1051661	CHEMBL1629810	1051661		2-HYDROXYPROPYL-BETA-CYCLODEXTRIN	1745.76				CC(O)COC[C@@H]1OC[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@H]3COCC(C)O)O[C@@H]4[C@@H](O)[C@H](O)[C@@H](O[C@H]4COCC(C)O)O[C@@H]5[C@@H](O)[C@H](O)[C@@H](O[C@H]5COCC(C)O)O[C@@H]6[C@@H](O)[C@H](O)[C@@H](O[C@H]6COCC(C)O)O[C@@H]7[C@@H](O)[C@H](O)[C@@H](O[C@H]7COCC(C)O)O[C@@H]8[C@@H](O)[C@H](O)[C@@H](O[C@H]8COCC(C)O)O[C@@H]9[C@@H](O)[C@H](O)[C@@H](O[C@H]9COCC(C)O)O[C@@H]1[C@H]2O	7642431	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1148	180329	CHEMBL1148	180329	TORSEMIDE	TORSEMIDE	348.42	2.13	108.57	0	CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2	7795912	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL28079	40405	CHEMBL28079	40405	ZAPRINAST	ZAPRINAST	271.27	2.16	92.26	0	CCCOc1ccccc1C2=Nc3nn[nH]c3C(=O)N2	7784912	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1651906	1064511	CHEMBL1651906	1064511	STREPTOZOTOCIN	STREPTOZOTOCIN	265.22	-2.29	151.91	0	CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	7820432	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL23	1278	CHEMBL23	1278	DILTIAZEM	DILTIAZEM	414.52	3.09	84.38	0	COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C	7700730	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1370	313314	CHEMBL1370	313314	BUDESONIDE	BUDESONIDE	430.53	2.2	93.06	0	CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	7616810	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL26	1333	CHEMBL26	1333	SULPIRIDE	SULPIRIDE	341.43	.7	110.11	0	CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N	7814497	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL92401	150743	CHEMBL92401	150743	IPRONIAZID	IPRONIAZID	179.22	.12	54.02	0	CC(C)NNC(=O)c1ccncc1	7752437	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL808	52874	CHEMBL808	52874	ECONAZOLE	ECONAZOLE	381.68	4.98	27.05	0	Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1	7649935	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL748	39624	CHEMBL1420	359778	PRALIDOXIME CHLORIDE	PRALIDOXIME CHLORIDE	137.16	1.55	36.47	0	[Cl-].C[n+]1ccccc1\C=N\O	7743309	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774735	CHEMBL1909124	B	DRUGMATRIX: Chemokine CCR2B radioligand binding (ligand: [125I] MCP-1)	15	DrugMatrix			32644	Autocuration	BAO_0000249	11575	CHEMBL4015	SINGLE PROTEIN	P41597	C-C chemokine receptor type 2	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
